Num Qubits,Time,Step,Ops Index,Training Accuracy,Validation Accuracy
6,0.17,5,2,0.8033898305084746,0.7297297297297297
6,0.17,5,2,0.7949152542372881,0.7432432432432432
6,0.17,5,2,0.7813559322033898,0.7297297297297297
6,0.17,5,2,0.8020304568527918,0.7210884353741497
6,0.17,5,2,0.7935702199661591,0.6938775510204082
6,0.17,10,0,0.7915254237288135,0.6891891891891891
6,0.17,10,0,0.8016949152542373,0.7432432432432432
6,0.17,10,0,0.7898305084745763,0.722972972972973
6,0.17,10,0,0.7918781725888325,0.7278911564625851
6,0.17,10,0,0.7800338409475466,0.7142857142857143
6,0.17,10,1,0.7864406779661017,0.7094594594594594
6,0.17,10,1,0.8050847457627118,0.777027027027027
6,0.17,10,1,0.7847457627118644,0.7364864864864865
6,0.17,10,1,0.8087986463620981,0.7074829931972789
6,0.17,10,1,0.7868020304568528,0.7142857142857143
6,0.17,10,2,0.8,0.7162162162162162
6,0.17,10,2,0.7932203389830509,0.7432432432432432
6,0.17,10,2,0.7796610169491526,0.7297297297297297
6,0.17,10,2,0.8037225042301185,0.7142857142857143
6,0.17,10,2,0.7952622673434856,0.6938775510204082
6,0.17,20,0,0.7932203389830509,0.6891891891891891
6,0.17,20,0,0.8016949152542373,0.75
6,0.17,20,0,0.7898305084745763,0.722972972972973
6,0.17,20,0,0.7901861252115059,0.7346938775510204
6,0.17,20,0,0.7800338409475466,0.7142857142857143
6,0.17,20,1,0.7864406779661017,0.7094594594594594
6,0.17,20,1,0.7983050847457627,0.7702702702702703
6,0.17,20,1,0.7847457627118644,0.7364864864864865
6,0.17,20,1,0.8087986463620981,0.7074829931972789
6,0.17,20,1,0.7868020304568528,0.7210884353741497
6,0.17,20,2,0.8,0.7094594594594594
6,0.17,20,2,0.7932203389830509,0.7432432432432432
6,0.17,20,2,0.7779661016949152,0.7364864864864865
6,0.17,20,2,0.8071065989847716,0.7142857142857143
6,0.17,20,2,0.7935702199661591,0.6938775510204082
6,0.2,1,0,0.8355932203389831,0.7094594594594594
6,0.2,1,0,0.8355932203389831,0.7567567567567568
6,0.2,1,0,0.8440677966101695,0.7094594594594594
6,0.2,1,0,0.8409475465313029,0.7414965986394558
6,0.2,1,0,0.8291032148900169,0.7142857142857143
6,0.2,1,1,0.823728813559322,0.7162162162162162
6,0.2,1,1,0.8372881355932204,0.75
6,0.2,1,1,0.8389830508474576,0.7432432432432432
6,0.2,1,1,0.8443316412859561,0.7346938775510204
6,0.2,1,1,0.8409475465313029,0.7210884353741497
6,0.2,1,2,0.8423728813559322,0.7635135135135135
6,0.2,1,2,0.8406779661016949,0.75
6,0.2,1,2,0.8305084745762712,0.722972972972973
6,0.2,1,2,0.8426395939086294,0.7414965986394558
6,0.2,1,2,0.8460236886632826,0.7074829931972789
6,0.2,5,0,0.8152542372881356,0.6824324324324325
6,0.2,5,0,0.823728813559322,0.7702702702702703
6,0.2,5,0,0.8254237288135593,0.7162162162162162
6,0.2,5,0,0.8206429780033841,0.7619047619047619
6,0.2,5,0,0.8104906937394247,0.7074829931972789
6,0.2,5,1,0.8067796610169492,0.7297297297297297
6,0.2,5,1,0.823728813559322,0.7635135135135135
6,0.2,5,1,0.8101694915254237,0.7162162162162162
6,0.2,5,1,0.8324873096446701,0.7142857142857143
6,0.2,5,1,0.8138747884940778,0.7142857142857143
6,0.2,5,2,0.8050847457627118,0.7094594594594594
6,0.2,5,2,0.8220338983050848,0.7364864864864865
6,0.2,5,2,0.8135593220338984,0.7094594594594594
6,0.2,5,2,0.8104906937394247,0.7074829931972789
6,0.2,5,2,0.8324873096446701,0.7210884353741497
6,0.2,10,0,0.8169491525423729,0.6891891891891891
6,0.2,10,0,0.8220338983050848,0.75
6,0.2,10,0,0.8203389830508474,0.7297297297297297
6,0.2,10,0,0.817258883248731,0.7687074829931972
6,0.2,10,0,0.8071065989847716,0.7074829931972789
6,0.2,10,1,0.8050847457627118,0.7297297297297297
6,0.2,10,1,0.8203389830508474,0.7635135135135135
6,0.2,10,1,0.8135593220338984,0.7094594594594594
6,0.2,10,1,0.8291032148900169,0.7142857142857143
6,0.2,10,1,0.8155668358714044,0.7074829931972789
6,0.2,10,2,0.8101694915254237,0.7162162162162162
6,0.2,10,2,0.8254237288135593,0.7364864864864865
6,0.2,10,2,0.8101694915254237,0.7027027027027027
6,0.2,10,2,0.8071065989847716,0.7074829931972789
6,0.2,10,2,0.8257191201353637,0.7074829931972789
6,0.2,20,0,0.8186440677966101,0.6891891891891891
6,0.2,20,0,0.8186440677966101,0.75
6,0.2,20,0,0.8203389830508474,0.722972972972973
6,0.2,20,0,0.817258883248731,0.7687074829931972
6,0.2,20,0,0.8087986463620981,0.7074829931972789
6,0.2,20,1,0.8050847457627118,0.722972972972973
6,0.2,20,1,0.8203389830508474,0.7567567567567568
6,0.2,20,1,0.811864406779661,0.7094594594594594
6,0.2,20,1,0.8291032148900169,0.7142857142857143
6,0.2,20,1,0.817258883248731,0.7074829931972789
6,0.2,20,2,0.8084745762711865,0.7027027027027027
6,0.2,20,2,0.8254237288135593,0.7364864864864865
6,0.2,20,2,0.8135593220338984,0.7094594594594594
6,0.2,20,2,0.805414551607445,0.7074829931972789
6,0.2,20,2,0.8206429780033841,0.7074829931972789
6,0.22,1,0,0.8423728813559322,0.7162162162162162
6,0.22,1,0,0.847457627118644,0.75
6,0.22,1,0,0.8593220338983051,0.722972972972973
6,0.22,1,0,0.8544839255499154,0.7619047619047619
6,0.22,1,0,0.8527918781725888,0.7210884353741497
6,0.22,1,1,0.8457627118644068,0.7162162162162162
6,0.22,1,1,0.847457627118644,0.7432432432432432
6,0.22,1,1,0.8610169491525423,0.7567567567567568
6,0.22,1,1,0.8646362098138748,0.7482993197278912
6,0.22,1,1,0.8612521150592216,0.7210884353741497
6,0.22,1,2,0.8593220338983051,0.7635135135135135
6,0.22,1,2,0.8508474576271187,0.7567567567567568
6,0.22,1,2,0.8525423728813559,0.7297297297297297
6,0.22,1,2,0.8477157360406091,0.7482993197278912
6,0.22,1,2,0.8747884940778342,0.7074829931972789
6,0.22,5,0,0.8406779661016949,0.6959459459459459
6,0.22,5,0,0.8372881355932204,0.7635135135135135
6,0.22,5,0,0.8372881355932204,0.7567567567567568
6,0.22,5,0,0.8341793570219966,0.7687074829931972
6,0.22,5,0,0.8324873096446701,0.7210884353741497
6,0.22,5,1,0.8203389830508474,0.7432432432432432
6,0.22,5,1,0.8305084745762712,0.75
6,0.22,5,1,0.8305084745762712,0.7364864864864865
6,0.22,5,1,0.8392554991539763,0.7346938775510204
6,0.22,5,1,0.8240270727580372,0.7142857142857143
6,0.22,5,2,0.8372881355932204,0.722972972972973
6,0.22,5,2,0.8440677966101695,0.7432432432432432
6,0.22,5,2,0.8305084745762712,0.7297297297297297
6,0.22,5,2,0.8206429780033841,0.7346938775510204
6,0.22,5,2,0.8409475465313029,0.6870748299319728
6,0.22,10,0,0.8322033898305085,0.6959459459459459
6,0.22,10,0,0.8305084745762712,0.7702702702702703
6,0.22,10,0,0.8355932203389831,0.75
6,0.22,10,0,0.8307952622673435,0.7619047619047619
6,0.22,10,0,0.8341793570219966,0.7210884353741497
6,0.22,10,1,0.823728813559322,0.7364864864864865
6,0.22,10,1,0.8271186440677966,0.75
6,0.22,10,1,0.8254237288135593,0.7364864864864865
6,0.22,10,1,0.8358714043993232,0.7278911564625851
6,0.22,10,1,0.8257191201353637,0.7074829931972789
6,0.22,10,2,0.8288135593220339,0.7094594594594594
6,0.22,10,2,0.8491525423728814,0.7297297297297297
6,0.22,10,2,0.8254237288135593,0.7297297297297297
6,0.22,10,2,0.817258883248731,0.7346938775510204
6,0.22,10,2,0.8358714043993232,0.6938775510204082
6,0.22,20,0,0.8288135593220339,0.6891891891891891
6,0.22,20,0,0.8305084745762712,0.777027027027027
6,0.22,20,0,0.8355932203389831,0.75
6,0.22,20,0,0.8291032148900169,0.7687074829931972
6,0.22,20,0,0.8324873096446701,0.7278911564625851
6,0.22,20,1,0.8220338983050848,0.7432432432432432
6,0.22,20,1,0.8271186440677966,0.7567567567567568
6,0.22,20,1,0.8220338983050848,0.7297297297297297
6,0.22,20,1,0.8324873096446701,0.7278911564625851
6,0.22,20,1,0.8274111675126904,0.7006802721088435
6,0.22,20,2,0.8271186440677966,0.6959459459459459
6,0.22,20,2,0.8457627118644068,0.7162162162162162
6,0.22,20,2,0.8288135593220339,0.722972972972973
6,0.22,20,2,0.8189509306260575,0.7210884353741497
6,0.22,20,2,0.8341793570219966,0.7006802721088435
6,0.25,1,0,0.8711864406779661,0.7364864864864865
6,0.25,1,0,0.8762711864406779,0.7432432432432432
6,0.25,1,0,0.8779661016949153,0.7297297297297297
6,0.25,1,0,0.883248730964467,0.7755102040816326
6,0.25,1,0,0.8849407783417935,0.7006802721088435
6,0.25,1,1,0.8627118644067797,0.7432432432432432
6,0.25,1,1,0.8779661016949153,0.7364864864864865
6,0.25,1,1,0.8745762711864407,0.7567567567567568
6,0.25,1,1,0.8815566835871405,0.7755102040816326
6,0.25,1,1,0.8798646362098139,0.7142857142857143
6,0.25,1,2,0.8813559322033898,0.75
6,0.25,1,2,0.8796610169491526,0.7162162162162162
6,0.25,1,2,0.8745762711864407,0.7635135135135135
6,0.25,1,2,0.871404399323181,0.7210884353741497
6,0.25,1,2,0.8934010152284264,0.7278911564625851
6,0.25,5,0,0.8576271186440678,0.7297297297297297
6,0.25,5,0,0.8542372881355932,0.7905405405405406
6,0.25,5,0,0.8508474576271187,0.7837837837837838
6,0.25,5,0,0.8578680203045685,0.782312925170068
6,0.25,5,0,0.856175972927242,0.6938775510204082
6,0.25,5,1,0.8457627118644068,0.7364864864864865
6,0.25,5,1,0.8559322033898306,0.7567567567567568
6,0.25,5,1,0.8372881355932204,0.75
6,0.25,5,1,0.8510998307952623,0.7346938775510204
6,0.25,5,1,0.8527918781725888,0.7074829931972789
6,0.25,5,2,0.864406779661017,0.7162162162162162
6,0.25,5,2,0.8661016949152542,0.7364864864864865
6,0.25,5,2,0.847457627118644,0.7432432432432432
6,0.25,5,2,0.8443316412859561,0.7278911564625851
6,0.25,5,2,0.8578680203045685,0.7006802721088435
6,0.25,10,0,0.8559322033898306,0.722972972972973
6,0.25,10,0,0.8542372881355932,0.7905405405405406
6,0.25,10,0,0.8508474576271187,0.7837837837837838
6,0.25,10,0,0.856175972927242,0.7687074829931972
6,0.25,10,0,0.8510998307952623,0.6870748299319728
6,0.25,10,1,0.847457627118644,0.7297297297297297
6,0.25,10,1,0.8508474576271187,0.7432432432432432
6,0.25,10,1,0.8338983050847457,0.7364864864864865
6,0.25,10,1,0.8510998307952623,0.7414965986394558
6,0.25,10,1,0.856175972927242,0.7006802721088435
6,0.25,10,2,0.8627118644067797,0.7094594594594594
6,0.25,10,2,0.8694915254237288,0.7432432432432432
6,0.25,10,2,0.8423728813559322,0.7297297297297297
6,0.25,10,2,0.8375634517766497,0.7346938775510204
6,0.25,10,2,0.856175972927242,0.6938775510204082
6,0.25,20,0,0.8525423728813559,0.7297297297297297
6,0.25,20,0,0.8491525423728814,0.7905405405405406
6,0.25,20,0,0.8508474576271187,0.7837837837837838
6,0.25,20,0,0.856175972927242,0.7687074829931972
6,0.25,20,0,0.8527918781725888,0.6870748299319728
6,0.25,20,1,0.847457627118644,0.722972972972973
6,0.25,20,1,0.8525423728813559,0.7432432432432432
6,0.25,20,1,0.8372881355932204,0.7297297297297297
6,0.25,20,1,0.856175972927242,0.7414965986394558
6,0.25,20,1,0.856175972927242,0.7006802721088435
6,0.25,20,2,0.8627118644067797,0.7027027027027027
6,0.25,20,2,0.8677966101694915,0.7297297297297297
6,0.25,20,2,0.8423728813559322,0.7432432432432432
6,0.25,20,2,0.8409475465313029,0.7346938775510204
6,0.25,20,2,0.8544839255499154,0.6938775510204082
6,0.27,1,0,0.8796610169491526,0.7364864864864865
6,0.27,1,0,0.8864406779661017,0.7702702702702703
6,0.27,1,0,0.8915254237288136,0.7162162162162162
6,0.27,1,0,0.8950930626057529,0.7687074829931972
6,0.27,1,0,0.8950930626057529,0.6938775510204082
6,0.27,1,1,0.8779661016949153,0.7297297297297297
6,0.27,1,1,0.8915254237288136,0.7364864864864865
6,0.27,1,1,0.888135593220339,0.7567567567567568
6,0.27,1,1,0.8934010152284264,0.7619047619047619
6,0.27,1,1,0.8900169204737732,0.7278911564625851
6,0.27,1,2,0.8898305084745762,0.75
6,0.27,1,2,0.8915254237288136,0.7297297297297297
6,0.27,1,2,0.8932203389830509,0.777027027027027
6,0.27,1,2,0.8917089678510999,0.7346938775510204
6,0.27,1,2,0.9018612521150592,0.7278911564625851
6,0.27,5,0,0.8728813559322034,0.75
6,0.27,5,0,0.8677966101694915,0.7905405405405406
6,0.27,5,0,0.8593220338983051,0.7905405405405406
6,0.27,5,0,0.8730964467005076,0.7755102040816326
6,0.27,5,0,0.8764805414551607,0.6870748299319728
6,0.27,5,1,0.8661016949152542,0.75
6,0.27,5,1,0.8627118644067797,0.7364864864864865
6,0.27,5,1,0.8559322033898306,0.7567567567567568
6,0.27,5,1,0.8646362098138748,0.7346938775510204
6,0.27,5,1,0.8697123519458545,0.7210884353741497
6,0.27,5,2,0.8694915254237288,0.7297297297297297
6,0.27,5,2,0.8779661016949153,0.7297297297297297
6,0.27,5,2,0.8576271186440678,0.7702702702702703
6,0.27,5,2,0.8629441624365483,0.7278911564625851
6,0.27,5,2,0.8730964467005076,0.7074829931972789
6,0.27,10,0,0.8711864406779661,0.7432432432432432
6,0.27,10,0,0.8677966101694915,0.7837837837837838
6,0.27,10,0,0.8627118644067797,0.7905405405405406
6,0.27,10,0,0.8697123519458545,0.7755102040816326
6,0.27,10,0,0.868020304568528,0.6870748299319728
6,0.27,10,1,0.8661016949152542,0.7432432432432432
6,0.27,10,1,0.864406779661017,0.7364864864864865
6,0.27,10,1,0.8559322033898306,0.7432432432432432
6,0.27,10,1,0.8646362098138748,0.7414965986394558
6,0.27,10,1,0.8646362098138748,0.7006802721088435
6,0.27,10,2,0.8677966101694915,0.7297297297297297
6,0.27,10,2,0.8796610169491526,0.75
6,0.27,10,2,0.8559322033898306,0.7567567567567568
6,0.27,10,2,0.8612521150592216,0.7482993197278912
6,0.27,10,2,0.8663282571912013,0.6938775510204082
6,0.27,20,0,0.8694915254237288,0.7432432432432432
6,0.27,20,0,0.864406779661017,0.7702702702702703
6,0.27,20,0,0.8593220338983051,0.7905405405405406
6,0.27,20,0,0.868020304568528,0.7755102040816326
6,0.27,20,0,0.8697123519458545,0.6938775510204082
6,0.27,20,1,0.8661016949152542,0.7432432432432432
6,0.27,20,1,0.8627118644067797,0.7297297297297297
6,0.27,20,1,0.8559322033898306,0.7364864864864865
6,0.27,20,1,0.8663282571912013,0.7414965986394558
6,0.27,20,1,0.8612521150592216,0.7074829931972789
6,0.27,20,2,0.8677966101694915,0.7162162162162162
6,0.27,20,2,0.8779661016949153,0.7297297297297297
6,0.27,20,2,0.8610169491525423,0.7567567567567568
6,0.27,20,2,0.8629441624365483,0.7482993197278912
6,0.27,20,2,0.8697123519458545,0.6870748299319728
