Num Qubits,Time,Step,Ops Index,Training Accuracy,Validation Accuracy
6,0.3,20,2,0.8695652173913043,0.7702127659574468
6,0.5,1,0,0.9745222929936306,0.673728813559322
6,0.5,1,0,0.9628450106157113,0.673728813559322
6,0.5,1,0,0.9681528662420382,0.6864406779661016
6,0.5,1,0,0.9692470837751855,0.7319148936170212
6,0.5,1,0,0.9650053022269353,0.7276595744680852
6,0.5,1,1,0.9681528662420382,0.6779661016949152
6,0.5,1,1,0.9681528662420382,0.6652542372881356
6,0.5,1,1,0.9628450106157113,0.7203389830508474
6,0.5,1,1,0.9639448568398727,0.7361702127659574
6,0.5,1,1,0.9713679745493107,0.723404255319149
6,0.5,1,2,0.9713375796178344,0.7033898305084746
6,0.5,1,2,0.9607218683651805,0.6822033898305084
6,0.5,1,2,0.9660297239915074,0.75
6,0.5,1,2,0.9671261930010604,0.7319148936170212
6,0.5,1,2,0.9639448568398727,0.7361702127659574
6,0.5,5,0,0.9426751592356688,0.7288135593220338
6,0.5,5,0,0.9479830148619958,0.6949152542372882
6,0.5,5,0,0.940552016985138,0.7923728813559322
6,0.5,5,0,0.9416755037115588,0.7574468085106383
6,0.5,5,0,0.9342523860021209,0.7702127659574468
6,0.5,5,1,0.9426751592356688,0.7161016949152542
6,0.5,5,1,0.9437367303609342,0.7033898305084746
6,0.5,5,1,0.9288747346072187,0.7796610169491526
6,0.5,5,1,0.936373276776246,0.7702127659574468
6,0.5,5,1,0.9331919406150583,0.7574468085106383
6,0.5,5,2,0.9394904458598726,0.7033898305084746
6,0.5,5,2,0.9341825902335457,0.7033898305084746
6,0.5,5,2,0.9288747346072187,0.7372881355932204
6,0.5,5,2,0.9236479321314952,0.7659574468085106
6,0.5,5,2,0.9289501590668081,0.7489361702127659
6,0.5,10,0,0.9416135881104034,0.7161016949152542
6,0.5,10,0,0.9416135881104034,0.7076271186440678
6,0.5,10,0,0.935244161358811,0.7711864406779662
6,0.5,10,0,0.9374337221633086,0.7617021276595745
6,0.5,10,0,0.9353128313891834,0.7361702127659574
6,0.5,10,1,0.9384288747346072,0.711864406779661
6,0.5,10,1,0.9416135881104034,0.7203389830508474
6,0.5,10,1,0.9288747346072187,0.7754237288135594
6,0.5,10,1,0.9374337221633086,0.7702127659574468
6,0.5,10,1,0.9331919406150583,0.7787234042553192
6,0.5,10,2,0.9373673036093418,0.7033898305084746
6,0.5,10,2,0.9309978768577495,0.711864406779661
6,0.5,10,2,0.9256900212314225,0.7372881355932204
6,0.5,10,2,0.9247083775185578,0.774468085106383
6,0.5,10,2,0.926829268292683,0.7574468085106383
6,0.5,20,0,0.9426751592356688,0.7076271186440678
6,0.5,20,0,0.940552016985138,0.7161016949152542
6,0.5,20,0,0.935244161358811,0.7542372881355932
6,0.5,20,0,0.9406150583244963,0.7531914893617021
6,0.5,20,0,0.9331919406150583,0.7319148936170212
6,0.5,20,1,0.9373673036093418,0.7288135593220338
6,0.5,20,1,0.9416135881104034,0.7161016949152542
6,0.5,20,1,0.9309978768577495,0.7796610169491526
6,0.5,20,1,0.9395546129374337,0.774468085106383
6,0.5,20,1,0.9353128313891834,0.7829787234042553
6,0.5,20,2,0.935244161358811,0.7161016949152542
6,0.5,20,2,0.9299363057324841,0.7245762711864406
6,0.5,20,2,0.9267515923566879,0.75
6,0.5,20,2,0.9278897136797455,0.774468085106383
6,0.5,20,2,0.9278897136797455,0.7574468085106383
6,0.7,1,0,0.9808917197452229,0.5932203389830508
6,0.7,1,0,0.9766454352441614,0.6228813559322034
6,0.7,1,0,0.9808917197452229,0.6864406779661016
6,0.7,1,0,0.9724284199363733,0.6808510638297872
6,0.7,1,0,0.9745493107104984,0.6468085106382979
6,0.7,1,1,0.9808917197452229,0.6228813559322034
6,0.7,1,1,0.9830148619957537,0.614406779661017
6,0.7,1,1,0.9777070063694268,0.690677966101695
6,0.7,1,1,0.9809119830328739,0.6723404255319149
6,0.7,1,1,0.9798515376458112,0.6893617021276596
6,0.7,1,2,0.9777070063694268,0.6822033898305084
6,0.7,1,2,0.9819532908704883,0.6101694915254238
6,0.7,1,2,0.9819532908704883,0.7203389830508474
6,0.7,1,2,0.9798515376458112,0.7191489361702128
6,0.7,1,2,0.9787910922587487,0.6680851063829787
6,0.7,5,0,0.9575371549893843,0.7330508474576272
6,0.7,5,0,0.9575371549893843,0.673728813559322
6,0.7,5,0,0.9501061571125266,0.7415254237288136
6,0.7,5,0,0.95864262990456,0.7489361702127659
6,0.7,5,0,0.9501590668080594,0.7276595744680852
6,0.7,5,1,0.9617834394904459,0.6610169491525424
6,0.7,5,1,0.9479830148619958,0.7203389830508474
6,0.7,5,1,0.9469214437367304,0.7330508474576272
6,0.7,5,1,0.9501590668080594,0.774468085106383
6,0.7,5,1,0.95864262990456,0.7446808510638298
6,0.7,5,2,0.9554140127388535,0.6483050847457628
6,0.7,5,2,0.9543524416135881,0.6822033898305084
6,0.7,5,2,0.9575371549893843,0.7372881355932204
6,0.7,5,2,0.9575821845174973,0.774468085106383
6,0.7,5,2,0.9544008483563097,0.6723404255319149
6,0.7,10,0,0.9628450106157113,0.7076271186440678
6,0.7,10,0,0.9554140127388535,0.6779661016949152
6,0.7,10,0,0.9511677282377919,0.7415254237288136
6,0.7,10,0,0.9544008483563097,0.7446808510638298
6,0.7,10,0,0.9490986214209968,0.7191489361702128
6,0.7,10,1,0.9585987261146497,0.6949152542372882
6,0.7,10,1,0.9490445859872612,0.7288135593220338
6,0.7,10,1,0.9469214437367304,0.7330508474576272
6,0.7,10,1,0.9490986214209968,0.7446808510638298
6,0.7,10,1,0.9575821845174973,0.7319148936170212
6,0.7,10,2,0.9596602972399151,0.6779661016949152
6,0.7,10,2,0.9511677282377919,0.673728813559322
6,0.7,10,2,0.9564755838641189,0.7330508474576272
6,0.7,10,2,0.9490986214209968,0.7489361702127659
6,0.7,10,2,0.9512195121951219,0.7191489361702128
6,0.7,20,0,0.9596602972399151,0.6864406779661016
6,0.7,20,0,0.9543524416135881,0.6822033898305084
6,0.7,20,0,0.9522292993630573,0.7203389830508474
6,0.7,20,0,0.9544008483563097,0.7361702127659574
6,0.7,20,0,0.9480381760339343,0.7106382978723405
6,0.7,20,1,0.9617834394904459,0.690677966101695
6,0.7,20,1,0.9501061571125266,0.7033898305084746
6,0.7,20,1,0.940552016985138,0.7288135593220338
6,0.7,20,1,0.953340402969247,0.7617021276595745
6,0.7,20,1,0.9554612937433722,0.723404255319149
6,0.7,20,2,0.9585987261146497,0.6991525423728814
6,0.7,20,2,0.9469214437367304,0.690677966101695
6,0.7,20,2,0.9511677282377919,0.7372881355932204
6,0.7,20,2,0.9512195121951219,0.7531914893617021
6,0.7,20,2,0.9480381760339343,0.7106382978723405
6,0.9,1,0,0.9851380042462845,0.6398305084745762
6,0.9,1,0,0.9840764331210191,0.5932203389830508
6,0.9,1,0,0.9830148619957537,0.614406779661017
6,0.9,1,0,0.9798515376458112,0.6170212765957447
6,0.9,1,0,0.9819724284199364,0.6085106382978723
6,0.9,1,1,0.9798301486199575,0.6016949152542372
6,0.9,1,1,0.9777070063694268,0.5720338983050848
6,0.9,1,1,0.9808917197452229,0.6101694915254238
6,0.9,1,1,0.9819724284199364,0.6297872340425532
6,0.9,1,1,0.9734888653234358,0.5914893617021276
6,0.9,1,2,0.9840764331210191,0.6694915254237288
6,0.9,1,2,0.9819532908704883,0.5932203389830508
6,0.9,1,2,0.9819532908704883,0.6398305084745762
6,0.9,1,2,0.9830328738069989,0.6553191489361702
6,0.9,1,2,0.9830328738069989,0.6638297872340425
6,0.9,5,0,0.970276008492569,0.6949152542372882
6,0.9,5,0,0.9713375796178344,0.6694915254237288
6,0.9,5,0,0.9660297239915074,0.7245762711864406
6,0.9,5,0,0.9692470837751855,0.7319148936170212
6,0.9,5,0,0.9628844114528102,0.7106382978723405
6,0.9,5,1,0.970276008492569,0.6483050847457628
6,0.9,5,1,0.9607218683651805,0.673728813559322
6,0.9,5,1,0.970276008492569,0.7245762711864406
6,0.9,5,1,0.9671261930010604,0.7489361702127659
6,0.9,5,1,0.9565217391304348,0.723404255319149
6,0.9,5,2,0.9681528662420382,0.6779661016949152
6,0.9,5,2,0.9639065817409767,0.6652542372881356
6,0.9,5,2,0.9639065817409767,0.7330508474576272
6,0.9,5,2,0.9660657476139979,0.7531914893617021
6,0.9,5,2,0.9618239660657476,0.7191489361702128
6,0.9,10,0,0.970276008492569,0.690677966101695
6,0.9,10,0,0.970276008492569,0.6398305084745762
6,0.9,10,0,0.9639065817409767,0.7245762711864406
6,0.9,10,0,0.9692470837751855,0.7276595744680852
6,0.9,10,0,0.9660657476139979,0.7319148936170212
6,0.9,10,1,0.9692144373673036,0.6313559322033898
6,0.9,10,1,0.9692144373673036,0.6567796610169492
6,0.9,10,1,0.9670912951167728,0.7203389830508474
6,0.9,10,1,0.968186638388123,0.7446808510638298
6,0.9,10,1,0.9618239660657476,0.7276595744680852
6,0.9,10,2,0.9713375796178344,0.6779661016949152
6,0.9,10,2,0.9639065817409767,0.673728813559322
6,0.9,10,2,0.9628450106157113,0.6991525423728814
6,0.9,10,2,0.9660657476139979,0.6978723404255319
6,0.9,10,2,0.9628844114528102,0.7276595744680852
6,0.9,20,0,0.9734607218683652,0.7033898305084746
6,0.9,20,0,0.9713375796178344,0.652542372881356
6,0.9,20,0,0.9660297239915074,0.7033898305084746
6,0.9,20,0,0.9671261930010604,0.7446808510638298
6,0.9,20,0,0.9650053022269353,0.7446808510638298
6,0.9,20,1,0.9692144373673036,0.6567796610169492
6,0.9,20,1,0.9681528662420382,0.6822033898305084
6,0.9,20,1,0.964968152866242,0.7203389830508474
6,0.9,20,1,0.9713679745493107,0.7361702127659574
6,0.9,20,1,0.9650053022269353,0.7446808510638298
6,0.9,20,2,0.9628450106157113,0.6610169491525424
6,0.9,20,2,0.9575371549893843,0.673728813559322
6,0.9,20,2,0.9617834394904459,0.690677966101695
6,0.9,20,2,0.9618239660657476,0.7319148936170212
6,0.9,20,2,0.9628844114528102,0.7148936170212766
6,1.0,1,0,0.9830148619957537,0.6059322033898306
6,1.0,1,0,0.9861995753715499,0.614406779661017
6,1.0,1,0,0.9798301486199575,0.6398305084745762
6,1.0,1,0,0.9787910922587487,0.5872340425531914
6,1.0,1,0,0.9766702014846236,0.5659574468085107
6,1.0,1,1,0.9830148619957537,0.5635593220338984
6,1.0,1,1,0.9851380042462845,0.5635593220338984
6,1.0,1,1,0.9840764331210191,0.5550847457627118
6,1.0,1,1,0.9872746553552492,0.574468085106383
6,1.0,1,1,0.9840933191940615,0.5617021276595745
6,1.0,1,2,0.9808917197452229,0.6016949152542372
6,1.0,1,2,0.9787685774946921,0.6059322033898306
6,1.0,1,2,0.9819532908704883,0.5338983050847458
6,1.0,1,2,0.9840933191940615,0.6042553191489362
6,1.0,1,2,0.9787910922587487,0.6042553191489362
6,1.0,5,0,0.970276008492569,0.6864406779661016
6,1.0,5,0,0.9723991507430998,0.6398305084745762
6,1.0,5,0,0.9692144373673036,0.6949152542372882
6,1.0,5,0,0.9671261930010604,0.6893617021276596
6,1.0,5,0,0.968186638388123,0.7276595744680852
6,1.0,5,1,0.9692144373673036,0.652542372881356
6,1.0,5,1,0.9723991507430998,0.6483050847457628
6,1.0,5,1,0.975583864118896,0.6652542372881356
6,1.0,5,1,0.968186638388123,0.723404255319149
6,1.0,5,1,0.968186638388123,0.6723404255319149
6,1.0,5,2,0.9723991507430998,0.690677966101695
6,1.0,5,2,0.9692144373673036,0.6398305084745762
6,1.0,5,2,0.9723991507430998,0.7330508474576272
6,1.0,5,2,0.975609756097561,0.7404255319148936
6,1.0,5,2,0.968186638388123,0.7404255319148936
6,1.0,10,0,0.9734607218683652,0.6610169491525424
6,1.0,10,0,0.9734607218683652,0.6440677966101694
6,1.0,10,0,0.964968152866242,0.673728813559322
6,1.0,10,0,0.9724284199363733,0.7063829787234043
6,1.0,10,0,0.9660657476139979,0.6936170212765957
6,1.0,10,1,0.9734607218683652,0.6822033898305084
6,1.0,10,1,0.9692144373673036,0.6567796610169492
6,1.0,10,1,0.9660297239915074,0.7330508474576272
6,1.0,10,1,0.9660657476139979,0.7106382978723405
6,1.0,10,1,0.968186638388123,0.7276595744680852
6,1.0,10,2,0.970276008492569,0.6694915254237288
6,1.0,10,2,0.9617834394904459,0.6694915254237288
6,1.0,10,2,0.9745222929936306,0.690677966101695
6,1.0,10,2,0.9628844114528102,0.7191489361702128
6,1.0,10,2,0.9671261930010604,0.7361702127659574
6,1.0,20,0,0.9723991507430998,0.6567796610169492
6,1.0,20,0,0.975583864118896,0.6398305084745762
6,1.0,20,0,0.9670912951167728,0.673728813559322
6,1.0,20,0,0.9734888653234358,0.6978723404255319
6,1.0,20,0,0.968186638388123,0.676595744680851
6,1.0,20,1,0.970276008492569,0.6779661016949152
6,1.0,20,1,0.9723991507430998,0.6567796610169492
6,1.0,20,1,0.9692144373673036,0.7288135593220338
6,1.0,20,1,0.968186638388123,0.7106382978723405
6,1.0,20,1,0.9671261930010604,0.723404255319149
6,1.0,20,2,0.9745222929936306,0.6610169491525424
6,1.0,20,2,0.9639065817409767,0.6779661016949152
6,1.0,20,2,0.970276008492569,0.6822033898305084
6,1.0,20,2,0.9703075291622482,0.723404255319149
6,1.0,20,2,0.9650053022269353,0.7021276595744681
