Num Qubits,Time,Step,Ops Index,Training Accuracy,Validation Accuracy
6,0.12,1,0,0.9603960396039604,0.96045197740113
6,0.12,1,0,0.9660537482319661,0.9265536723163842
6,0.12,1,0,0.9702970297029703,0.9491525423728814
6,0.12,1,0,0.9618104667609618,0.96045197740113
6,0.12,1,0,0.9717514124293786,0.9204545454545454
6,0.12,1,1,0.9575671852899575,0.9717514124293786
6,0.12,1,1,0.9632248939179632,0.9209039548022598
6,0.12,1,1,0.9618104667609618,0.9491525423728814
6,0.12,1,1,0.9575671852899575,0.9548022598870056
6,0.12,1,1,0.9689265536723164,0.9090909090909091
6,0.12,1,2,0.958981612446959,0.9661016949152542
6,0.12,1,2,0.9660537482319661,0.9322033898305084
6,0.12,1,2,0.958981612446959,0.96045197740113
6,0.12,1,2,0.9504950495049505,0.9548022598870056
6,0.12,1,2,0.9646892655367232,0.9261363636363636
6,0.12,5,0,0.958981612446959,0.9661016949152542
6,0.12,5,0,0.9702970297029703,0.9265536723163842
6,0.12,5,0,0.9674681753889675,0.9491525423728814
6,0.12,5,0,0.9618104667609618,0.9661016949152542
6,0.12,5,0,0.9661016949152542,0.9318181818181818
6,0.12,5,1,0.958981612446959,0.9661016949152542
6,0.12,5,1,0.9632248939179632,0.9209039548022598
6,0.12,5,1,0.9618104667609618,0.9491525423728814
6,0.12,5,1,0.958981612446959,0.96045197740113
6,0.12,5,1,0.9675141242937854,0.9261363636363636
6,0.12,5,2,0.9519094766619519,0.96045197740113
6,0.12,5,2,0.9603960396039604,0.9322033898305084
6,0.12,5,2,0.9618104667609618,0.9491525423728814
6,0.12,5,2,0.9504950495049505,0.96045197740113
6,0.12,5,2,0.963276836158192,0.9318181818181818
6,0.12,10,0,0.9618104667609618,0.9717514124293786
6,0.12,10,0,0.9702970297029703,0.9265536723163842
6,0.12,10,0,0.9674681753889675,0.943502824858757
6,0.12,10,0,0.9618104667609618,0.9661016949152542
6,0.12,10,0,0.9675141242937854,0.9261363636363636
6,0.12,10,1,0.958981612446959,0.9661016949152542
6,0.12,10,1,0.9632248939179632,0.9209039548022598
6,0.12,10,1,0.958981612446959,0.9491525423728814
6,0.12,10,1,0.9618104667609618,0.96045197740113
6,0.12,10,1,0.9675141242937854,0.9318181818181818
6,0.12,10,2,0.9519094766619519,0.96045197740113
6,0.12,10,2,0.9603960396039604,0.9322033898305084
6,0.12,10,2,0.9618104667609618,0.9491525423728814
6,0.12,10,2,0.9533239038189534,0.96045197740113
6,0.12,10,2,0.963276836158192,0.9318181818181818
6,0.12,20,0,0.9618104667609618,0.9717514124293786
6,0.12,20,0,0.9702970297029703,0.9209039548022598
6,0.12,20,0,0.9674681753889675,0.943502824858757
6,0.12,20,0,0.9618104667609618,0.9661016949152542
6,0.12,20,0,0.9661016949152542,0.9261363636363636
6,0.12,20,1,0.958981612446959,0.9661016949152542
6,0.12,20,1,0.9632248939179632,0.9209039548022598
6,0.12,20,1,0.9575671852899575,0.9491525423728814
6,0.12,20,1,0.9618104667609618,0.96045197740113
6,0.12,20,1,0.9675141242937854,0.9318181818181818
6,0.12,20,2,0.9519094766619519,0.96045197740113
6,0.12,20,2,0.9603960396039604,0.9322033898305084
6,0.12,20,2,0.9618104667609618,0.9491525423728814
6,0.12,20,2,0.9533239038189534,0.9661016949152542
6,0.12,20,2,0.963276836158192,0.9261363636363636
6,0.15,1,0,0.9688826025459689,0.96045197740113
6,0.15,1,0,0.9702970297029703,0.9265536723163842
6,0.15,1,0,0.9717114568599717,0.9378531073446328
6,0.15,1,0,0.9646393210749646,0.96045197740113
6,0.15,1,0,0.9745762711864406,0.9147727272727273
6,0.15,1,1,0.9660537482319661,0.9717514124293786
6,0.15,1,1,0.9702970297029703,0.9209039548022598
6,0.15,1,1,0.9674681753889675,0.9265536723163842
6,0.15,1,1,0.9688826025459689,0.9491525423728814
6,0.15,1,1,0.9731638418079096,0.9147727272727273
6,0.15,1,2,0.9702970297029703,0.96045197740113
6,0.15,1,2,0.9688826025459689,0.9265536723163842
6,0.15,1,2,0.9646393210749646,0.9548022598870056
6,0.15,1,2,0.9632248939179632,0.9548022598870056
6,0.15,1,2,0.9731638418079096,0.9261363636363636
6,0.15,5,0,0.9688826025459689,0.9548022598870056
6,0.15,5,0,0.9702970297029703,0.9209039548022598
6,0.15,5,0,0.9731258840169731,0.96045197740113
6,0.15,5,0,0.9646393210749646,0.9661016949152542
6,0.15,5,0,0.9689265536723164,0.9318181818181818
6,0.15,5,1,0.9646393210749646,0.96045197740113
6,0.15,5,1,0.9717114568599717,0.9209039548022598
6,0.15,5,1,0.9674681753889675,0.96045197740113
6,0.15,5,1,0.9660537482319661,0.96045197740113
6,0.15,5,1,0.9731638418079096,0.9204545454545454
6,0.15,5,2,0.9646393210749646,0.96045197740113
6,0.15,5,2,0.9632248939179632,0.9322033898305084
6,0.15,5,2,0.9660537482319661,0.9491525423728814
6,0.15,5,2,0.9561527581329562,0.9548022598870056
6,0.15,5,2,0.9689265536723164,0.9375
6,0.15,10,0,0.9702970297029703,0.9548022598870056
6,0.15,10,0,0.9702970297029703,0.9209039548022598
6,0.15,10,0,0.9731258840169731,0.96045197740113
6,0.15,10,0,0.9632248939179632,0.9717514124293786
6,0.15,10,0,0.9689265536723164,0.9318181818181818
6,0.15,10,1,0.9646393210749646,0.96045197740113
6,0.15,10,1,0.9717114568599717,0.9209039548022598
6,0.15,10,1,0.9702970297029703,0.96045197740113
6,0.15,10,1,0.9646393210749646,0.96045197740113
6,0.15,10,1,0.9703389830508474,0.9204545454545454
6,0.15,10,2,0.9632248939179632,0.9548022598870056
6,0.15,10,2,0.9603960396039604,0.9322033898305084
6,0.15,10,2,0.9660537482319661,0.9491525423728814
